MAF/TIGER Object Identifier,Zip Code Tabulation Area Code,Geographic Identifier,Base Name,Legal/Statistical Area Description Code,Name,ZIP Code Tabulation Area FIPS Class Code,MAF/TIGER Feature Class Code,Functional Status,Land Area (Square Meters),Water Area (Square Meters),Centroid Latitude,Centroid Longitude,Internal Point Latitude,Internal Point Longitude,Decennial Housing Count,Decennial Population Count,Object ID,Shape Area,Shape Length
2.21704E+14,38254,38254,38254,Z5,ZCTA5 38254,B5,G6350,S,1540247,0,36.3744417,-89.3466122,36.3744417,-89.3466122,2,5,12368,2380658.891,7908.618257
2.21704E+14,38375,38375,38375,Z5,ZCTA5 38375,B5,G6350,S,291942925,423631,35.161444,-88.5880855,35.1599556,-88.5870282,4315,9071,12369,438433962.5,198315.9383
2.21704E+14,38339,38339,38339,Z5,ZCTA5 38339,B5,G6350,S,51380556,0,35.0523759,-88.5147054,35.0523759,-88.5147054,360,653,12370,76846415.07,62833.37001
2.21704E+14,37034,37034,37034,Z5,ZCTA5 37034,B5,G6350,S,188726200,385092,35.6397631,-86.6915892,35.6371245,-86.6947655,3252,8412,12371,286946741.7,119989.2106
2217026072908735,37316,37316,37316,Z5,ZCTA5 37316,B5,G6350,S,387315,0,35.0016611,-84.7296733,35.0016611,-84.7296733,6,12,12372,578568.7734,4349.680679
2.21704E+14,38541,38541,38541,Z5,ZCTA5 38541,B5,G6350,S,129800895,24581501,36.5289921,-85.3376916,36.5380183,-85.3356035,800,1547,12373,239563712,99470.76588
2.21704E+14,70056,70056,70056,Z5,ZCTA5 70056,B5,G6350,S,17519435,166574,29.888504,-90.030304,29.8874406,-90.0273043,15847,41498,12374,23608425.87,24035.94771
2.21704E+14,70002,70002,70002,Z5,ZCTA5 70002,B5,G6350,S,8355949,436525,30.0102287,-90.1624303,30.0101894,-90.1626168,9580,19857,12375,11765242.04,14546.65022
2217026072908543,71359,71359,71359,Z5,ZCTA5 71359,B5,G6350,S,342822,0,31.3247011,-92.4263193,31.3247011,-92.4263193,3,29,12376,471258.7734,2934.366329
2.21704E+14,70117,70117,70117,Z5,ZCTA5 70117,B5,G6350,S,14256213,2013800,29.9685067,-90.0300692,29.9681574,-90.0299615,15964,28528,12377,21752869.13,21248.38294
2.21704E+14,70802,70802,70802,Z5,ZCTA5 70802,B5,G6350,S,18311977,2280202,30.4468799,-91.1755609,30.4454715,-91.1752698,13465,26519,12378,27797791.46,35385.13329
2.21704E+14,71108,71108,71108,Z5,ZCTA5 71108,B5,G6350,S,21944345,14114,32.4423946,-93.7888061,32.4431732,-93.7878256,7737,17727,12379,30919308.86,33315.37053
2217026072908547,70310,70310,70310,Z5,ZCTA5 70310,B5,G6350,S,488367,0,29.7905427,-90.8029819,29.7905427,-90.8029819,1,383,12380,650641.1934,4391.415572
2.21704E+14,71343,71343,71343,Z5,ZCTA5 71343,B5,G6350,S,1394446177,112005577,31.5110796,-91.9072919,31.5208091,-91.8991708,3582,7260,12381,2079013577,424399.0772
2.21704E+14,71334,71334,71334,Z5,ZCTA5 71334,B5,G6350,S,362870639,21131507,31.6698074,-91.5686672,31.6685065,-91.5815964,4003,8518,12382,531738193.7,151360.4376
2.21704E+14,70591,70591,70591,Z5,ZCTA5 70591,B5,G6350,S,445034780,2318891,30.2559982,-92.839694,30.2577444,-92.8328022,2326,5529,12383,601565825.8,156376.013
2.21704E+14,71411,71411,71411,Z5,ZCTA5 71411,B5,G6350,S,172340704,23891891,31.904653,-93.0889073,31.9054553,-93.0905336,1435,2536,12384,273099091.2,110213.9708
2.21704E+14,70124,70124,70124,Z5,ZCTA5 70124,B5,G6350,S,17315301,2670335,30.0074515,-90.1038076,30.0073794,-90.1039186,10133,22777,12385,26741362.69,22393.43622
2.21704E+14,71316,71316,71316,Z5,ZCTA5 71316,B5,G6350,S,146051425,1160720,31.2766105,-91.7622846,31.2889675,-91.7552725,42,66,12386,202159741.9,78945.60728
2.21704E+14,71375,71375,71375,Z5,ZCTA5 71375,B5,G6350,S,335513894,7027375,31.8462621,-91.4722339,31.842335,-91.4682445,644,968,12387,476121442,156644.0539
2217026072908538,71434,71434,71434,Z5,ZCTA5 71434,B5,G6350,S,6439739,12165,31.4460138,-92.9440789,31.4420124,-92.9428439,29,45,12388,8891777.184,24428.74328
2.21704E+14,70806,70806,70806,Z5,ZCTA5 70806,B5,G6350,S,23082392,0,30.448797,-91.124704,30.448797,-91.124704,14528,27898,12389,31160594.55,31516.11731
2.21704E+14,70129,70129,70129,Z5,ZCTA5 70129,B5,G6350,S,235482051,113550800,30.082167,-89.8155984,30.080851,-89.813366,4043,10884,12390,467713752.8,160550.363
2.21704E+14,70714,70714,70714,Z5,ZCTA5 70714,B5,G6350,S,89667945,180497,30.5863476,-91.1281458,30.5871885,-91.1276333,7748,18954,12391,121633282.5,74896.25664
2.21704E+14,70816,70816,70816,Z5,ZCTA5 70816,B5,G6350,S,42162358,679756,30.4288416,-91.0214129,30.4268919,-91.027834,21350,45232,12392,57812263.24,52738.78825
2.21704E+14,70706,70706,70706,Z5,ZCTA5 70706,B5,G6350,S,137047364,2334607,30.6145206,-90.900904,30.6072385,-90.9073609,8377,22476,12393,188798792.2,109645.1451
2.21704E+14,70744,70744,70744,Z5,ZCTA5 70744,B5,G6350,S,266639961,291697,30.5616466,-90.6768567,30.5594096,-90.6671228,2366,5667,12394,361180568.2,188705.099
2.21704E+14,70785,70785,70785,Z5,ZCTA5 70785,B5,G6350,S,241550271,125673,30.5561946,-90.8185952,30.5571012,-90.8192356,8928,22569,12395,326970488.9,129022.9739
2.21704E+14,70051,70051,70051,Z5,ZCTA5 70051,B5,G6350,S,20923402,658952,30.0735444,-90.6399769,30.0735416,-90.6427678,824,1777,12396,28915910.28,31118.71658
2.21704E+14,70654,70654,70654,Z5,ZCTA5 70654,B5,G6350,S,61130937,482544,30.6920837,-92.8807058,30.6921997,-92.8744203,100,207,12397,83590743.61,72207.87135
2.21704E+14,70082,70082,70082,Z5,ZCTA5 70082,B5,G6350,S,29465924,333569,29.5658025,-89.7567776,29.5715129,-89.752824,131,832,12398,39525821.87,96817.60253
2.21704E+14,70662,70662,70662,Z5,ZCTA5 70662,B5,G6350,S,72783862,219102,30.8007194,-92.9983329,30.7981033,-93.0059824,228,485,12399,99264252.63,63703.36403
2.21704E+14,98503,98503,98503,Z5,ZCTA5 98503,B5,G6350,S,28692701,2483149,47.025262,-122.7989651,47.0233197,-122.7935489,16718,40346,12400,67059675.69,38899.99345
2.21704E+14,99357,99357,99357,Z5,ZCTA5 99357,B5,G6350,S,562624307,2539056,46.8930428,-119.6790235,46.8913099,-119.6616251,1212,4240,12401,1209719179,190311.8399
2.21704E+14,99212,99212,99212,Z5,ZCTA5 99212,B5,G6350,S,31769559,356453,47.664996,-117.3091622,47.6653172,-117.3072931,9482,21672,12402,70788367.85,47703.67855
2.21704E+14,99018,99018,99018,Z5,ZCTA5 99018,B5,G6350,S,88222892,0,47.2916777,-117.1520786,47.2916777,-117.1520786,137,285,12403,191669033.2,97746.73597
2.21704E+14,99016,99016,99016,Z5,ZCTA5 99016,B5,G6350,S,63751083,255865,47.6216752,-117.146218,47.5972644,-117.1210022,7058,18496,12404,140804845,79053.77085
2.21704E+14,99037,99037,99037,Z5,ZCTA5 99037,B5,G6350,S,16289111,79268,47.6373004,-117.1975533,47.6366164,-117.1999937,6303,15907,12405,36029056.3,40837.63059
2.21704E+14,98026,98026,98026,Z5,ZCTA5 98026,B5,G6350,S,24299423,2748876,47.8380064,-122.3324958,47.8375688,-122.3338948,15899,38610,12406,59995013.86,65957.33269
2.21704E+14,98683,98683,98683,Z5,ZCTA5 98683,B5,G6350,S,18794393,1525584,45.6027054,-122.5098086,45.6032866,-122.5101704,14823,33884,12407,41508019.77,34573.2066
2.21704E+14,98042,98042,98042,Z5,ZCTA5 98042,B5,G6350,S,71963181,1495097,47.3650475,-122.1162371,47.3640093,-122.1167433,17262,49031,12408,160033687.2,85839.85231
2.21704E+14,98296,98296,98296,Z5,ZCTA5 98296,B5,G6350,S,89418821,2305818,47.8426713,-122.1020087,47.840783,-122.1010844,9514,27713,12409,203488246.9,116385.1056
2.21704E+14,98024,98024,98024,Z5,ZCTA5 98024,B5,G6350,S,57198927,1228332,47.5730532,-121.9022154,47.5734245,-121.8991824,2027,5141,12410,128292847,91554.1895
2.21704E+14,08217,08217,08217,Z5,ZCTA5 08217,B5,G6350,S,59764,0,39.5770318,-74.7188156,39.5770318,-74.7188156,19,33,12411,100726.0898,1296.489463
2.21704E+14,07458,07458,07458,Z5,ZCTA5 07458,B5,G6350,S,26336366,178115,41.0458658,-74.0970776,41.0466578,-74.0964824,4243,11725,12412,46658897.92,39840.37654
2.21704E+14,07870,07870,07870,Z5,ZCTA5 07870,B5,G6350,S,2397125,4105,40.8053005,-74.8230163,40.804243,-74.820672,40,114,12413,4195149.414,13157.37214
2.21704E+14,08071,08071,08071,Z5,ZCTA5 08071,B5,G6350,S,8585275,120370,39.7322414,-75.1345466,39.7316539,-75.1342565,3880,9259,12414,14738118.66,20131.36857
2.21704E+14,08028,08028,08028,Z5,ZCTA5 08028,B5,G6350,S,37562699,176937,39.6933687,-75.1195291,39.6921289,-75.1246749,8529,24818,12415,63819357.57,48298.09209
2.21704E+14,07442,07442,07442,Z5,ZCTA5 07442,B5,G6350,S,7469037,709294,41.0024021,-74.2858603,41.0027335,-74.2867425,4345,11101,12416,14373009.49,20194.99926
2.21704E+14,07424,07424,07424,Z5,ZCTA5 07424,B5,G6350,S,14811687,549057,40.8836311,-74.2058895,40.882319,-74.205876,10407,26776,12417,26899515.96,28698.93569
2.21704E+14,07822,07822,07822,Z5,ZCTA5 07822,B5,G6350,S,19108880,47106,41.1409449,-74.703662,41.138775,-74.7083368,362,981,12418,33806812.76,31547.48692
2.21704E+14,08043,08043,08043,Z5,ZCTA5 08043,B5,G6350,S,29709772,435713,39.8450125,-74.9548956,39.8485702,-74.9528435,12674,31069,12419,51200602.03,42152.60431
2.21704E+14,08014,08014,08014,Z5,ZCTA5 08014,B5,G6350,S,9366653,8950129,39.8118155,-75.3628446,39.8129234,-75.3673103,227,465,12420,31080325.96,41872.61955
2.21704E+14,08035,08035,08035,Z5,ZCTA5 08035,B5,G6350,S,4082510,13573,39.8790953,-75.0643867,39.8791269,-75.0659184,3195,7556,12421,6963851.91,13102.3408
2.21704E+14,08505,08505,08505,Z5,ZCTA5 08505,B5,G6350,S,58243192,2191758,40.1041044,-74.7396509,40.1355887,-74.7072549,7644,18178,12422,103420891.5,93316.99768
2.21704E+14,08091,08091,08091,Z5,ZCTA5 08091,B5,G6350,S,8625056,15360,39.8054228,-74.9255395,39.807116,-74.9241783,2374,5867,12423,14658525.27,20594.62095
2.21704E+14,08224,08224,08224,Z5,ZCTA5 08224,B5,G6350,S,3750016,20892,39.5955094,-74.4636258,39.5993336,-74.4674348,130,294,12424,6358883.609,16012.26947
2.21704E+14,08731,08731,08731,Z5,ZCTA5 08731,B5,G6350,S,202341020,5771113,39.8594687,-74.2936259,39.8598863,-74.2927406,9363,20953,12425,353616144.6,94186.38892
2.21704E+14,07734,07734,07734,Z5,ZCTA5 07734,B5,G6350,S,4397457,1153966,40.4447443,-74.1371098,40.4441522,-74.1368122,5590,12772,12426,9595425.516,19146.31131
2.21704E+14,07730,07730,07730,Z5,ZCTA5 07730,B5,G6350,S,13460454,313441,40.4261134,-74.1742101,40.4241637,-74.1737321,6345,17263,12427,23794623.51,33438.53741
2.21704E+14,07738,07738,07738,Z5,ZCTA5 07738,B5,G6350,S,14581285,551751,40.3391903,-74.1283861,40.3353611,-74.1327227,2517,7084,12428,26075718.43,27166.62928
2.21704E+14,07712,07712,07712,Z5,ZCTA5 07712,B5,G6350,S,31669723,980060,40.2477789,-74.0547173,40.2468946,-74.0545018,19202,39397,12429,56107979.39,50537.10883
2.21704E+14,07711,07711,07711,Z5,ZCTA5 07711,B5,G6350,S,1675594,288962,40.2377991,-74.007297,40.237603,-74.0067219,880,1506,12430,3375067.871,10603.02751
2.21704E+14,07731,07731,07731,Z5,ZCTA5 07731,B5,G6350,S,82310487,1800191,40.1501216,-74.203138,40.1495367,-74.2039869,13881,39677,12431,144129986.9,72987.92314
2.21704E+14,08902,08902,08902,Z5,ZCTA5 08902,B5,G6350,S,34110071,654936,40.4423446,-74.4857887,40.4415131,-74.4912136,15764,43296,12432,60085902.16,52782.2521
2.21704E+14,07666,07666,07666,Z5,ZCTA5 07666,B5,G6350,S,15645018,509286,40.889997,-74.0106936,40.8903167,-74.0114782,14430,41246,12433,28294568.48,26824.0884
2.21704E+14,07069,07069,07069,Z5,ZCTA5 07069,B5,G6350,S,16396838,71737,40.6424671,-74.4396156,40.6428449,-74.4362333,2364,6696,12434,28632601.18,28533.07259
2.21704E+14,08530,08530,08530,Z5,ZCTA5 08530,B5,G6350,S,70225322,1565705,40.3729015,-74.8974938,40.3700197,-74.9101615,3608,7832,12435,123825816.7,61372.13471
2.21704E+14,07018,07018,07018,Z5,ZCTA5 07018,B5,G6350,S,4305311,0,40.7557327,-74.2179174,40.7557327,-74.2179174,13443,30429,12436,7510613.66,13949.79747
2.21704E+14,08867,08867,08867,Z5,ZCTA5 08867,B5,G6350,S,73370312,284394,40.575128,-74.9677466,40.5744564,-74.9661014,1875,5221,12437,127801957.2,85837.05322
2.21704E+14,08809,08809,08809,Z5,ZCTA5 08809,B5,G6350,S,17935729,5713472,40.649745,-74.9250135,40.6460365,-74.9246095,2299,7255,12438,41125910.27,46817.44414
2.21704E+14,08889,08889,08889,Z5,ZCTA5 08889,B5,G6350,S,59716528,293248,40.6073995,-74.7593425,40.6090209,-74.7542159,4092,9928,12439,104225678.8,77729.33763
2.21704E+14,12429,12429,12429,Z5,ZCTA5 12429,B5,G6350,S,1809348,0,41.8332703,-73.9610011,41.8332703,-73.9610011,70,329,12440,3261616.398,9932.314565
2.21704E+14,12471,12471,12471,Z5,ZCTA5 12471,B5,G6350,S,789902,527062,41.8380869,-74.0419754,41.8379244,-74.0419297,120,231,12441,2374372.52,12543.15873
2217026265990913,13065,13065,13065,Z5,ZCTA5 13065,B5,G6350,S,2285630,0,42.818812,-76.8157681,42.818812,-76.8157681,42,64,12442,4250351.145,9281.066095
2.21704E+14,12743,12743,12743,Z5,ZCTA5 12743,B5,G6350,S,19442996,1610952,41.5406633,-74.8468889,41.5350721,-74.8403824,324,347,12443,37611702.14,31496.5998
2.21704E+14,14810,14810,14810,Z5,ZCTA5 14810,B5,G6350,S,312261482,1053701,42.3467825,-77.3460364,42.3474843,-77.3468506,5826,11620,12444,573947890.9,170653.3851
2.21704E+14,13739,13739,13739,Z5,ZCTA5 13739,B5,G6350,S,101563702,213046,42.3661163,-74.7898115,42.3491241,-74.789149,621,908,12445,186554225.1,86934.03172
2.21704E+14,13806,13806,13806,Z5,ZCTA5 13806,B5,G6350,S,10209912,13776,42.3789428,-74.973144,42.3806388,-74.9760992,68,111,12446,18747193.68,24847.79116
2.21704E+14,14823,14823,14823,Z5,ZCTA5 14823,B5,G6350,S,245717536,44261,42.2398287,-77.5722691,42.2420997,-77.5294808,1849,3686,12447,448684630.8,141684.5284
2.21704E+14,12928,12928,12928,Z5,ZCTA5 12928,B5,G6350,S,188034201,2259537,43.953909,-73.5290662,43.9638367,-73.5832486,1089,2030,12448,367275692.2,100020.2842
2.21704E+14,13751,13751,13751,Z5,ZCTA5 13751,B5,G6350,S,8457667,106629,42.4574649,-74.883577,42.4582299,-74.8751577,83,190,12449,15743626.94,23991.62057
2.21704E+14,12453,12453,12453,Z5,ZCTA5 12453,B5,G6350,S,1104289,0,42.0929474,-73.9362254,42.0929474,-73.9362254,150,271,12450,2006810.922,10958.40131
2.21704E+14,14807,14807,14807,Z5,ZCTA5 14807,B5,G6350,S,189139931,609154,42.4182081,-77.7195156,42.4196111,-77.7205108,1399,2834,12451,348378410.6,155447.6049
2.21704E+14,14727,14727,14727,Z5,ZCTA5 14727,B5,G6350,S,275976362,1991234,42.2128034,-78.2935567,42.2135773,-78.2930945,3025,5257,12452,507053203.7,213061.1147
2.21704E+14,13368,13368,13368,Z5,ZCTA5 13368,B5,G6350,S,62124636,1544027,43.6445842,-75.332122,43.643649,-75.3338387,607,1161,12453,121626919.4,72397.87085
2.21704E+14,12969,12969,12969,Z5,ZCTA5 12969,B5,G6350,S,287460666,5138226,44.7109787,-74.0811532,44.7108973,-74.0981504,504,413,12454,579399475.5,118843.4934
2.21704E+14,12765,12765,12765,Z5,ZCTA5 12765,B5,G6350,S,28907006,6157023,41.8526267,-74.6281256,41.8523407,-74.6211649,426,789,12455,63246047.71,50146.35303
2.21704E+14,12167,12167,12167,Z5,ZCTA5 12167,B5,G6350,S,138504686,938602,42.4210175,-74.5900945,42.4231741,-74.5988459,1560,2342,12456,256039830.2,124117.9059
2.21704E+14,12076,12076,12076,Z5,ZCTA5 12076,B5,G6350,S,178229052,4844634,42.4087092,-74.3850438,42.3997165,-74.3905226,1245,1247,12457,336021637.4,101726.2884
2.21704E+14,13655,13655,13655,Z5,ZCTA5 13655,B5,G6350,S,50527996,5557363,44.9786544,-74.6476796,44.9787065,-74.643075,1419,3789,12458,112089097.4,53079.58319
2.21704E+14,14772,14772,14772,Z5,ZCTA5 14772,B5,G6350,S,198465791,749919,42.1538176,-78.9508451,42.1443759,-78.9544245,1787,4141,12459,362724691.4,132614.6124
2.21704E+14,14783,14783,14783,Z5,ZCTA5 14783,B5,G6350,S,37169300,14999704,42.0601831,-78.9181563,42.0671917,-78.9286105,192,352,12460,94709274.82,60475.05337
2.21704E+14,12926,12926,12926,Z5,ZCTA5 12926,B5,G6350,S,122656924,31327,44.9522838,-74.3221768,44.9508215,-74.3289996,1023,2129,12461,244974298.3,89360.74836
2.21704E+14,12759,12759,12759,Z5,ZCTA5 12759,B5,G6350,S,10215219,439594,41.78392,-74.6576524,41.7864811,-74.6607209,1210,1568,12462,19177500.57,47651.15704
2.21704E+14,14065,14065,14065,Z5,ZCTA5 14065,B5,G6350,S,94535090,299568,42.4874671,-78.311465,42.4849052,-78.3128106,813,1799,12463,174498381.5,117590.5926
2.21704E+14,14744,14744,14744,Z5,ZCTA5 14744,B5,G6350,S,51470662,396187,42.4218737,-78.2151742,42.4281004,-78.2066542,517,1937,12464,95238072.4,54476.8686
2.21704E+14,14860,14860,14860,Z5,ZCTA5 14860,B5,G6350,S,52255661,8874320,42.5910446,-76.8419317,42.591759,-76.8423564,674,1000,12465,112851934.5,55062.95853
2.21704E+14,11955,11955,11955,Z5,ZCTA5 11955,B5,G6350,S,5780466,589119,40.8078097,-72.8228923,40.8135109,-72.8238227,1597,3258,12466,11129034.34,16348.38181
2.21704E+14,14842,14842,14842,Z5,ZCTA5 14842,B5,G6350,S,40711834,17366,42.5966295,-76.9630454,42.6006197,-76.9814638,559,797,12467,75203535.07,51995.52092
2.21704E+14,11548,11548,11548,Z5,ZCTA5 11548,B5,G6350,S,2499331,29514,40.8142222,-73.6096528,40.8110779,-73.6138788,457,2313,12468,4419276.578,18721.42676
2.21704E+14,11556,11556,11556,Z5,ZCTA5 11556,B5,G6350,S,182525,0,40.7199385,-73.5834022,40.7199385,-73.5834022,1,18,12469,318075.6602,2398.697791
2.21704E+14,12927,12927,12927,Z5,ZCTA5 12927,B5,G6350,S,298712545,34370652,44.2004684,-74.8181313,44.2072496,-74.8097459,511,249,12470,648215318.3,173086.344
2.21704E+14,13660,13660,13660,Z5,ZCTA5 13660,B5,G6350,S,152342701,1513613,44.7772297,-75.1576328,44.7738684,-75.1609582,880,2019,12471,305358318.2,149982.1874
2.21704E+14,12965,12965,12965,Z5,ZCTA5 12965,B5,G6350,S,24120179,0,44.7058923,-74.6839585,44.7058923,-74.6839585,222,548,12472,47754045.33,59335.04073
2.21704E+14,13694,13694,13694,Z5,ZCTA5 13694,B5,G6350,S,46882606,10777849,44.8575414,-75.1645852,44.8594371,-75.170668,717,1316,12473,114754971.7,67655.60047
2.21704E+14,11558,11558,11558,Z5,ZCTA5 11558,B5,G6350,S,3845110,956301,40.6053949,-73.6495539,40.6053572,-73.6490463,3410,8954,12474,8338656.992,12359.47697
2.21704E+14,11753,11753,11753,Z5,ZCTA5 11753,B5,G6350,S,10267901,0,40.7897211,-73.5410364,40.7897211,-73.5410364,4326,13084,12475,17930513.45,22502.45493
2.21704E+14,12973,12973,12973,Z5,ZCTA5 12973,B5,G6350,S,78359670,1453328,44.3026653,-74.5916135,44.2840995,-74.5685345,113,131,12476,155859825.4,99132.88701
2.21704E+14,12986,12986,12986,Z5,ZCTA5 12986,B5,G6350,S,742152848,72471729,44.2227934,-74.4405548,44.2240429,-74.4334571,3752,5363,12477,1586532346,345622.5193
2217026265990931,13683,13683,13683,Z5,ZCTA5 13683,B5,G6350,S,426470,0,44.9738777,-74.7354828,44.9738777,-74.7354828,104,185,12478,852179.2422,4206.027284
2.21704E+14,12847,12847,12847,Z5,ZCTA5 12847,B5,G6350,S,1167395749,98622615,43.9869131,-74.5903069,43.965763,-74.6349623,1234,692,12479,2446196136,316810.2321
2.21704E+14,14803,14803,14803,Z5,ZCTA5 14803,B5,G6350,S,72713878,264069,42.2513388,-77.7881186,42.2332774,-77.7950817,603,1216,12480,133282939.9,109714.2516
2.21704E+14,12449,12449,12449,Z5,ZCTA5 12449,B5,G6350,S,9637210,374507,41.9937043,-73.9934019,41.9923783,-73.9937737,1345,3386,12481,18137870.26,27657.95666
2.21704E+14,12433,12433,12433,Z5,ZCTA5 12433,B5,G6350,S,9010705,0,42.0053345,-74.1552702,42.0053345,-74.1552702,279,403,12482,16330249.57,20199.00847
2.21704E+14,12724,12724,12724,Z5,ZCTA5 12724,B5,G6350,S,13439218,1404,41.8519268,-74.9353889,41.859973,-74.9367771,128,215,12483,24242709.11,29374.69256
2.21704E+14,12483,12483,12483,Z5,ZCTA5 12483,B5,G6350,S,3181384,26951,41.667971,-74.4419288,41.6745896,-74.4549328,163,191,12484,5753999.52,20506.0999
2.21704E+14,12465,12465,12465,Z5,ZCTA5 12465,B5,G6350,S,7518569,25678,42.1527663,-74.4672374,42.1571532,-74.4600165,272,288,12485,13735778.26,31315.22735
2.21704E+14,13404,13404,13404,Z5,ZCTA5 13404,B5,G6350,S,4279777,0,43.7384373,-75.4809386,43.7384373,-75.4809386,67,167,12486,8201148.898,14536.37435
2.21704E+14,12446,12446,12446,Z5,ZCTA5 12446,B5,G6350,S,174589454,612400,41.7905671,-74.3165313,41.7898931,-74.3135327,2785,4930,12487,315410215.7,128664.4743
2.21704E+14,12941,12941,12941,Z5,ZCTA5 12941,B5,G6350,S,90954581,440395,44.3514331,-73.7125852,44.3549305,-73.7002156,877,1330,12488,178774486.2,93246.4707
2.21704E+14,12752,12752,12752,Z5,ZCTA5 12752,B5,G6350,S,3996870,365223,41.6828043,-74.990487,41.6810305,-74.9854848,202,283,12489,7826825.766,16715.49563
2.21704E+14,12486,12486,12486,Z5,ZCTA5 12486,B5,G6350,S,8394087,489968,41.8343644,-74.0623497,41.832417,-74.0639836,684,1457,12490,16015359.05,23278.08618
2.21704E+14,12472,12472,12472,Z5,ZCTA5 12472,B5,G6350,S,8636088,459501,41.8471891,-74.0746547,41.8487828,-74.0674039,855,1519,12491,16403199.13,39207.04394
2.21704E+14,12987,12987,12987,Z5,ZCTA5 12987,B5,G6350,S,26701589,38405,44.3394157,-73.7638168,44.3641829,-73.7593819,190,296,12492,52283269.76,44384.39425
2.21704E+14,14809,14809,14809,Z5,ZCTA5 14809,B5,G6350,S,147261093,319379,42.4196332,-77.4435586,42.424318,-77.4487545,1195,2258,12493,270969158.3,112860.2718
2.21704E+14,14826,14826,14826,Z5,ZCTA5 14826,B5,G6350,S,153001676,24953,42.4935295,-77.4934044,42.4962441,-77.4924998,1001,1936,12494,281627797.5,129508.4425
2.21704E+14,14171,14171,14171,Z5,ZCTA5 14171,B5,G6350,S,128842615,429186,42.4248892,-78.6428785,42.4246744,-78.6498319,977,1852,12495,237392661.2,110494.8616
2.21704E+14,12997,12997,12997,Z5,ZCTA5 12997,B5,G6350,S,168929649,643985,44.3755246,-73.8431169,44.3727983,-73.892043,853,1139,12496,331967486.9,81419.55791
2.21704E+14,13757,13757,13757,Z5,ZCTA5 13757,B5,G6350,S,92226500,224682,42.4091569,-74.8932619,42.4320899,-74.8378276,624,1002,12497,169690773,128901.0635
2.21704E+14,12117,12117,12117,Z5,ZCTA5 12117,B5,G6350,S,113629160,1280986,43.1689232,-74.2556,43.1671427,-74.2612368,1820,2831,12498,216117411.2,91333.63618
2.21704E+14,13832,13832,13832,Z5,ZCTA5 13832,B5,G6350,S,53054376,109131,42.6531281,-75.6628258,42.6545922,-75.6625482,285,528,12499,98339748.01,93700.97916
2.21704E+14,14855,14855,14855,Z5,ZCTA5 14855,B5,G6350,S,75710412,84933,42.1397715,-77.5011227,42.1456998,-77.4973961,380,1029,12500,137944704.1,75945.74864
2.21704E+14,14839,14839,14839,Z5,ZCTA5 14839,B5,G6350,S,94401604,10792,42.13961,-77.6432873,42.147524,-77.6278112,369,686,12501,171825655.9,103855.8277
2.21704E+14,14731,14731,14731,Z5,ZCTA5 14731,B5,G6350,S,117720374,151853,42.3006256,-78.6509083,42.3073513,-78.6555028,2488,1269,12502,215610194.7,108195.1239
2.21704E+14,12858,12858,12858,Z5,ZCTA5 12858,B5,G6350,S,44517957,5462838,43.888927,-73.6702962,43.8779817,-73.7033728,249,123,12503,96256373.82,54713.59142
2.21704E+14,98908,98908,98908,Z5,ZCTA5 98908,B5,G6350,S,273716867,634407,46.623449,-120.7058437,46.6402517,-120.7818867,15713,38205,12504,581432238,206820.2696
2.21704E+14,99163,99163,99163,Z5,ZCTA5 99163,B5,G6350,S,545740761,1059311,46.7279517,-117.2166659,46.730384,-117.2183951,14333,34416,12505,1163297042,202487.4306
2.21704E+14,98563,98563,98563,Z5,ZCTA5 98563,B5,G6350,S,1074061541,15137023,47.2058028,-123.6081501,47.2110547,-123.6096743,3550,8235,12506,2358844382,423561.2073
2.21704E+14,98199,98199,98199,Z5,ZCTA5 98199,B5,G6350,S,10968972,4175129,47.6518212,-122.4063294,47.6513671,-122.4062779,10113,22549,12507,33352663.66,26847.9735
2.21704E+14,98564,98564,98564,Z5,ZCTA5 98564,B5,G6350,S,371942284,22533010,46.456641,-122.4362782,46.449477,-122.4196501,1308,2581,12508,830921426,137351.5661
2.21704E+14,98585,98585,98585,Z5,ZCTA5 98585,B5,G6350,S,58278196,6087153,46.5543793,-122.5022629,46.5734366,-122.4446311,434,826,12509,136064550.3,102306.3236
2.21704E+14,98944,98944,98944,Z5,ZCTA5 98944,B5,G6350,S,1410599474,27522526,46.5000181,-119.6657641,46.5070067,-119.6720179,6693,22412,12510,3034069317,423317.2696
2.21704E+14,98404,98404,98404,Z5,ZCTA5 98404,B5,G6350,S,18282298,35648,47.2092953,-122.4113117,47.2089807,-122.4116385,12105,35172,12511,39673919,37853.70892
2.21704E+14,98276,98276,98276,Z5,ZCTA5 98276,B5,G6350,S,1832149,0,48.9277505,-122.321038,48.9277505,-122.321038,504,1434,12512,4240554.633,12380.19498
2.21704E+14,98177,98177,98177,Z5,ZCTA5 98177,B5,G6350,S,14605076,3513958,47.7417748,-122.3734571,47.7420884,-122.3711765,8076,20160,12513,40041672.77,41965.91429
2.21704E+14,99109,99109,99109,Z5,ZCTA5 99109,B5,G6350,S,807111506,696861,48.2978148,-117.6987455,48.2924161,-117.6986398,2464,5016,12514,1823894689,275973.1639
2.21704E+14,99148,99148,99148,Z5,ZCTA5 99148,B5,G6350,S,182895573,9453725,48.1087273,-117.5751271,48.1072977,-117.571356,1953,2324,12515,431114914.3,143271.1842
